id,name,calcium_amount_mg,fat_amount_g,iron_amount_mg,protein_amount_g,calories_amount_kcal,sugar_amount_g,sodium_amount_mg,saturated_fat_amount_g,fiber_amount_g,carbohydrates_amount_g,pct_protein,pct_fat,pct_carbs,flavor,savory,sweet,salty,sour,bitter,fatty,spicy,neutral,texture,soft,tender,juicy,smooth,chewy,crunchy,liquid,creamy,crispy,powdery,flaky,gooey,slimy,moist,crumbly,fluffy,moist,sticky,dry,oily,hard
10151,ham,3.92,9.39,0.49,12.08,136.08,0,664.72,3.35,0,0,36.37,63.63,0.00,salty; savory,1,0,1,0,0,0,0,0,tender; juicy; fatty,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10165,salt pork,1.68,22.54,0.12,1.41,209.44,0,751.52,8.23,0,0,2.71,97.29,0.00,salty; fatty; savory,1,0,1,0,0,1,0,0,tender; chewy; moist; oily,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
10218,pork tenderloin,8.4,4.94,1.36,28.91,168,0,72.8,1.65,0,0,72.22,27.78,0.00,savory; fatty,1,0,0,0,0,1,0,0,tender; moist,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10219,ground pork,15.82,23.94,0.99,19.07,297.19,,63.28,8.89,0,0,26.15,73.85,0.00,savory; fatty,1,0,0,0,0,1,0,0,tender; moist,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10802,cooked ham,3.36,4.27,0.48,10.55,83.44,0,646.8,0.95,0,0,52.36,47.64,0.00,salty; savory; fatty,1,0,1,0,0,1,0,0,tender; juicy; moist,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10862,cooked bacon,3.08,9.83,0.27,9.49,131.04,0,470.4,3.36,0,0.48,29.59,68.93,1.48,salty; fatty; savory,1,0,1,0,0,1,0,0,crispy; crunchy; oily,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10894,salted pork fat,1.68,14.44,0.15,2.46,141.96,0.08,189.56,4.77,0,0.56,6.92,91.51,1.57,salty; fatty,0,0,1,0,0,1,0,0,oily; moist; tender,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
10958,boneless pork shoulder,23.8,11.56,3.03,76.64,431.8,0,183.6,3.65,0,0,74.66,25.34,0.00,savory; fatty,1,0,0,0,0,1,0,0,tender; moist; oily,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
10963,pork sirloin tip roast,8.5,2.91,1.36,38.9,192.1,0,85,0.89,0,0,85.60,14.40,0.00,savory; fatty,1,0,0,0,0,1,0,0,tender; moist,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11001,sprouts,9.6,0.21,0.29,1.2,6.9,0.06,1.8,0.02,0.57,0.63,52.21,20.31,27.48,savory;   bitter,1,0,0,0,1,0,0,0,tender; crunchy; moist,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11007,artichoke,57.2,0.19,1.66,4.25,61.1,1.29,122.2,0.05,7.02,13.66,23.16,2.39,74.45,savory,1,0,0,0,0,0,0,0,tender,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11009,frozen artichoke hearts,16.15,0.37,0.43,2.24,32.3,,39.95,0.08,3.32,6.6,23.16,8.52,68.32,savory,1,0,0,0,0,0,0,0,tender; soft,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11011,asparagus,20.4,0.1,1.82,1.87,17,1.6,1.7,0.03,1.78,3.3,34.65,4.25,61.10,savory,1,0,0,0,0,0,0,0,tender; juicy,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11015,canned asparagus,13.6,0.55,1.56,1.82,16.15,0.9,243.95,0.12,1.36,2.09,35.30,24.12,40.58,savory,1,0,0,0,0,0,0,0,tender; soft; moist,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11024,bitter gourd,16.15,0.14,0.37,0.85,14.45,,4.25,,2.38,3.14,19.68,7.53,72.79,bitter; spicy,0,0,0,0,1,0,1,0,soft; slimy,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11028,bamboo shoots,6.8,0.34,0.27,1.46,16.15,1.61,5.95,0.08,1.19,2.74,29.45,15.41,55.14,savory,1,0,0,0,0,0,0,0,crunchy; tender; moist,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11031,dried baby lima beans,28.9,0.73,2.67,5.81,96.05,1.26,6.8,0.17,4.16,17.14,23.63,6.69,69.68,savory,1,0,0,0,0,0,0,0,hard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11032,baby lima beans,41.6,0.42,3.18,8.85,159.9,2.12,22.1,0.09,6.89,30.73,21.85,2.31,75.84,savory; sweet,1,1,0,0,0,0,0,0,tender; soft,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11039,frozen baby lima beans,29.75,0.37,1.88,6.45,112.2,,44.2,0.09,5.1,21.37,22.51,2.94,74.55,savory,1,0,0,0,0,0,0,0,tender; soft,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11043,bean sprouts,7.15,0.1,0.5,1.67,16.5,2.27,3.3,0.03,0.99,3.27,32.39,4.32,63.29,savory,1,0,0,0,0,0,0,0,crunchy; crispy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11052,green beans,31.45,0.19,0.88,1.56,26.35,2.77,5.1,0.04,2.3,5.92,19.69,5.33,74.98,savory,1,0,0,0,0,0,0,0,tender; juicy; crunchy,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11084,pickled beets,12.75,0.12,1.55,0.77,26.35,4.68,164.9,0.02,1.53,6.13,10.79,3.73,85.48,sour; sweet; salty,0,1,1,1,0,0,0,0,tender; soft,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11086,beet greens,99.45,0.11,2.18,1.87,18.7,0.43,192.1,0.02,3.14,3.68,32.25,4.29,63.46,bitter; savory,1,0,0,0,1,0,0,0,tender; moist; soft,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11090,broccoli,39.95,0.31,0.62,2.4,28.9,1.45,28.05,0.1,2.21,5.64,27.40,8.09,64.51,bitter; savory,1,0,0,0,1,0,0,0,tender; juicy; moist,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11096,broccoli rabe,91.8,0.42,1.82,2.69,18.7,0.32,28.05,0.07,2.3,2.42,44.51,15.48,40.01,bitter; savory,1,0,0,0,1,0,0,0,tender; moist,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11098,brussels sprouts,35.7,0.25,1.19,2.87,36.55,1.87,21.25,0.05,3.23,7.61,25.99,5.19,68.82,bitter; savory,1,0,0,0,1,0,0,0,tender; soft,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104,burdock root,34.85,0.13,0.68,1.3,61.2,2.46,4.25,0.02,2.81,14.74,7.97,1.76,90.27,,0,0,0,0,0,0,0,0,tender; crunchy,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11112,red cabbage,38.25,0.14,0.68,1.22,26.35,3.26,22.95,0.02,1.78,6.26,15.61,3.93,80.46,bitter; sweet,0,1,0,0,1,0,0,0,crunchy; crispy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11114,savoy cabbage,29.75,0.09,0.34,1.7,22.95,1.93,23.8,0.01,2.63,5.18,24.02,2.70,73.28,  bitter; savory,1,0,0,0,1,0,0,0,tender; soft; moist,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11116,bok choy,89.25,0.17,0.68,1.27,11.05,1,55.25,0.02,0.85,1.85,36.32,10.90,52.78,bitter,0,0,0,0,1,0,0,0,crunchy; tender; moist,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11119,napa cabbage,65.45,0.17,0.26,1.02,13.6,1.2,7.65,0.04,1.02,2.75,24.59,9.22,66.19,savory,1,0,0,0,0,0,0,0,tender; soft; moist,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11124,carrot,28.05,0.2,0.25,0.79,34.85,4.03,58.65,0.03,2.38,8.14,8.42,4.89,86.69,sweet; savory,1,1,0,0,0,0,0,0,tender; moist; crunchy,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11134,cassava,20.8,0.36,0.35,1.77,208,2.21,18.2,0.1,2.34,49.48,3.40,1.57,95.03,sweet,0,1,0,0,0,0,0,0,soft; tender; moist,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11135,cauliflower,18.7,0.24,0.36,1.63,21.25,1.62,25.5,0.11,1.7,4.22,25.53,8.38,66.09,bitter,0,0,0,0,1,0,0,0,tender; moist; crunchy,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11141,celeriac,36.55,0.25,0.6,1.27,35.7,1.36,85,0.07,1.53,7.82,13.19,5.93,80.88,savory; sweet,1,1,0,0,0,0,0,0,crunchy; moist; soft,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11143,celery,34,0.14,0.17,0.59,11.9,1.14,68,0.04,1.36,2.52,17.07,9.46,73.47,savory; sweet,1,1,0,0,0,0,0,0,crunchy; moist; juicy; tender,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11147,swiss chard,43.35,0.17,1.53,1.53,16.15,0.94,181.05,0.03,1.36,3.18,30.05,7.51,62.44,salty; savory,1,0,1,0,0,0,0,0,hard; chewy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11149,chayote,34,0.26,0.68,1.64,38,3.32,4,0.06,3.4,9.02,14.58,5.20,80.22,,0,0,0,0,0,0,0,0,tender; soft; moist,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11151,belgian endive,16.15,0.09,0.2,0.76,14.45,,1.7,0.02,2.63,3.4,17.56,4.39,78.05,bitter; savory,1,0,0,0,1,0,0,0,crunchy; crispy; tender,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11152,curly endive,85,0.25,0.76,1.45,19.55,0.6,38.25,0.06,3.4,3.99,24.03,9.54,66.43,bitter,0,0,0,0,1,0,0,0,crunchy; crispy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11161,collard greens,197.2,0.52,0.4,2.57,27.2,0.39,14.45,0.05,3.4,4.61,30.78,13.99,55.23,bitter; savory,1,0,0,0,1,0,0,0,soft; tender; moist,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11168,corn,3,1.5,0.45,3.41,96,4.54,1,0.2,2.4,20.98,12.28,12.16,75.56,sweet; savory,1,1,0,0,0,0,0,0,tender; juicy,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11172,corn kernels,3,1.22,0.27,2.29,67,4.44,205,0.25,2,14.3,11.84,14.20,73.96,sweet; savory,1,1,0,0,0,0,0,0,tender; juicy,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11174,creamed corn,3.6,0.5,0.46,2.09,86.4,3.88,313.2,0.08,1.44,21.72,8.37,4.55,87.08,sweet; savory,1,1,0,0,0,0,0,0,soft; creamy,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11176,mexicorn,6,0.6,0.5,2.89,94.8,4.27,326.4,0.09,2.4,23.33,10.49,4.90,84.61,sweet; salty,0,1,1,0,0,0,0,0,crunchy; crispy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11190,mache,32.3,0.34,1.85,1.7,17.85,,3.4,,,3.06,30.77,13.85,55.38,neutral,0,0,0,0,0,0,0,1,soft; tender,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11199,yardlong beans,42.5,0.34,0.4,2.38,39.95,,3.4,0.09,,7.1,23.24,7.47,69.29,savory,1,0,0,0,0,0,0,0,tender; crunchy,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11203,garden cress,44.55,0.38,0.71,1.43,17.6,2.42,7.7,0.01,0.61,3.03,26.87,16.28,56.85,spicy,0,0,0,0,0,0,1,0,tender; soft,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11205,seedless cucumber,16,0.11,0.28,0.65,15,1.67,2,0.04,0.5,3.63,14.36,5.47,80.17,savory,1,0,0,0,0,0,0,0,crunchy; soft,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11206,cucumber,14,0.16,0.22,0.59,12,1.38,2,0.01,0.7,2.16,18.97,11.58,69.45,savory; bitter,1,0,0,0,1,0,0,0,crunchy; moist; soft,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11207,dandelion greens,102.85,0.38,1.71,1.49,24.75,0.39,41.8,0.09,1.92,5.06,20.04,11.69,68.27,bitter,0,0,0,0,1,0,0,0,tender,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11212,edamame in the pod,53.55,4.42,1.93,9.25,103.7,1.85,5.1,0.53,4.42,8.45,33.46,35.98,30.56,savory; sweet,1,1,0,0,0,0,0,0,tender; crunchy; juicy; soft,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11215,garlic,9.05,0.03,0.09,0.32,7.45,0.05,0.85,0,0.1,1.65,15.67,2.77,81.56,spicy; savory,1,0,0,0,0,0,1,0,hard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11216,ginger,0.8,0.04,0.03,0.09,4,0.09,0.65,0.01,0.1,0.89,8.55,7.93,83.52,spicy; sweet,0,1,0,0,0,0,1,0,tender; soft,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11226,jerusalem artichoke,11.9,0.01,2.89,1.7,62.05,8.16,3.4,0,1.36,14.82,10.28,0.12,89.60,savory,1,0,0,0,0,0,0,0,tender; soft,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11233,kale,215.9,1.27,1.36,2.48,29.75,0.68,45.05,0.15,3.48,3.76,27.31,31.35,41.34,bitter; savory,1,0,0,0,1,0,0,0,crispy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11238,shiitake mushrooms,1.7,0.42,0.35,1.9,28.9,2.02,7.65,,2.13,5.77,22.11,10.88,67.01,savory,1,0,0,0,0,0,0,0,tender; chewy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11239,chanterelle mushrooms,12.75,0.45,2.95,1.27,32.3,0.99,7.65,,3.23,5.83,15.61,12.50,71.89,savory,1,0,0,0,0,0,0,0,tender; soft,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11240,morel mushrooms,36.55,0.48,10.35,2.65,26.35,0.51,17.85,0.06,2.38,4.34,32.83,13.50,53.67,savory,1,0,0,0,0,0,0,0,tender; soft,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11241,kohlrabi,20.4,0.09,0.34,1.45,22.95,2.21,17,0.01,3.06,5.27,20.92,2.77,76.31,sweet; bitter,0,1,0,0,1,0,0,0,crunchy; crispy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11244,lambsquarters,262.65,0.68,1.02,3.57,36.55,,36.55,0.05,3.4,6.2,31.58,13.53,54.89,bitter; savory,1,0,0,0,1,0,0,0,soft; tender,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11246,leek,50.15,0.25,1.78,1.27,51.85,3.32,17,0.03,1.53,12.07,9.16,4.12,86.72,savory,1,0,0,0,0,0,0,0,tender; soft; moist,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11250,butter lettuce,29.75,0.19,1.05,1.15,11.05,0.8,4.25,0.02,0.94,1.9,33.13,12.15,54.72,bitter,0,0,0,0,1,0,0,0,soft; tender; moist,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11253,curly leaf lettuce,30.6,0.13,0.73,1.16,12.75,0.66,23.8,0.02,1.11,2.44,29.78,7.39,62.83,bitter,0,0,0,0,1,0,0,0,crunchy; crispy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11254,lotus root,38.25,0.09,0.99,2.21,62.9,,34,0.03,4.16,14.65,12.96,1.12,85.92,neutral,0,0,0,0,0,0,0,1,crunchy; hard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11264,canned mushrooms,9.35,0.25,0.67,1.59,21.25,1.99,361.25,0.03,2.04,4.33,24.56,8.57,66.87,savory,1,0,0,0,0,0,0,0,tender; soft,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,crimini mushrooms,15.3,0.09,0.34,2.13,18.7,1.46,5.1,0.01,0.51,3.65,35.59,3.20,61.21,savory,1,0,0,0,0,0,0,0,tender; soft; moist,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11268,dried shiitake mushrooms,1.65,0.15,0.26,1.44,44.4,0.33,1.95,0.03,1.73,11.31,10.99,2.56,86.45,savory,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11270,mustard greens,97.75,0.36,1.39,2.43,22.95,1.12,17,0.01,2.72,3.97,33.75,11.15,55.10,bitter; spicy; savory,1,0,0,0,1,0,1,0,tender; moist,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11278,okra,69.7,0.16,0.53,1.64,28.05,1.26,5.95,0.02,2.72,6.33,19.68,4.36,75.96,neutral,0,0,0,0,0,0,0,1,tender; slimy; juicy,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11282,onion,19.55,0.09,0.18,0.94,34,3.6,3.4,0.04,1.45,7.94,10.31,2.11,87.58,sweet; spicy; savory,1,1,0,0,0,0,1,0,tender; juicy; soft,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11284,dried onion,7.71,0.01,0.05,0.27,10.47,1.12,0.63,0,0.28,2.5,9.60,1.11,89.29,savory,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11297,parsley,13.8,0.08,0.62,0.3,3.6,0.09,5.6,0.01,0.33,0.63,26.81,16.05,57.14,bitter; savory,1,0,0,0,1,0,0,0,soft; moist,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11298,parsnip,30.6,0.25,0.5,1.02,63.75,4.08,8.5,0.04,4.16,15.29,6.04,3.40,90.56,sweet; savory,1,1,0,0,0,0,0,0,tender; soft; moist,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11300,snow peas,36.55,0.17,1.77,2.38,35.7,3.4,3.4,0.03,2.21,6.42,25.93,4.17,69.90,sweet,0,1,0,0,0,0,0,0,crunchy; crispy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11306,canned peas,17,0.41,1.1,2.56,49.3,2.72,157.25,0.07,2.81,9.01,20.49,7.35,72.16,sweet; savory,1,1,0,0,0,0,0,0,tender; soft,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11318,canned peas and carrots,27.6,0.32,0.9,2.6,45.6,,312,0.06,2.4,10.18,19.28,5.40,75.32,sweet; savory,1,1,0,0,0,0,0,0,tender; soft,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11322,peas and carrots,22.95,0.4,0.93,2.89,45.05,,67.15,0.07,2.89,9.48,21.78,6.78,71.44,sweet,0,1,0,0,0,0,0,0,tender; soft; juicy,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11333,green pepper,8.5,0.14,0.29,0.73,17,2.04,2.55,0.05,1.45,3.94,14.62,6.50,78.88,sweet; savory,1,1,0,0,0,0,0,0,crunchy; tender; moist,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11352,potato,20.4,0.15,1.33,3.43,130.9,1.33,10.2,0.04,3.74,29.7,10.26,1.03,88.71,savory; sweet,1,1,0,0,0,0,0,0,soft; tender; moist,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11370,cooked hash browns,19.6,17.53,0.77,4.2,371,2.09,478.8,2.64,4.48,49.15,4.53,42.50,52.97,salty; savory,1,0,1,0,0,0,0,0,crispy; crunchy; oily,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11378,instant potatoes flakes,9.45,0.14,0.42,2.92,123.9,1.18,36.4,0.06,2.31,28.41,9.22,1.02,89.76,savory,1,0,0,0,0,0,0,0, flaky,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11390,hash browns,8.5,0.53,0.83,1.75,69.7,,18.7,0.14,1.19,15.06,9.73,6.59,83.68,salty; savory,1,0,1,0,0,0,0,0,crispy; crunchy; oily,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11398,tater tots,11.9,7.79,0.43,1.73,158.95,0.25,383.35,1.27,2.04,22.18,4.16,42.31,53.53,salty,0,0,1,0,0,0,0,0,crispy; fluffy; oily,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
11408,french fries,7.65,12.71,1.12,2.41,221,,416.5,3.86,3.83,25.63,4.25,50.49,45.26,salty,0,0,1,0,0,0,0,0,crispy; tender; oily,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11413,potato starch,5.2,0.03,0.11,0.55,28.56,0.28,4.4,0.01,0.47,6.65,7.60,0.84,91.56,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11418,pumpkin leaves,33.15,0.34,1.89,2.68,16.15,,9.35,0.18,,1.98,49.37,14.11,36.52,sweet,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11424,canned pumpkin,31.2,0.34,1.67,1.32,40.8,3.96,6,0.18,3.48,9.71,11.20,6.42,82.38,sweet; savory,1,1,0,0,0,0,0,0,smooth,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11426,pumpkin pie mix,44.4,0.16,1.27,1.31,124.8,,249.6,0.08,9.96,31.67,3.92,1.05,95.03,sweet; spicy,0,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11429,radish,21.25,0.09,0.29,0.58,13.6,1.58,33.15,0.03,1.36,2.89,15.80,5.23,78.97,spicy; bitter,0,0,0,0,1,0,1,0,crunchy; crispy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11430,daikon radish,22.95,0.09,0.34,0.51,15.3,2.13,17.85,0.03,1.36,3.48,12.18,4.57,83.25,savory;   bitter,1,0,0,0,1,0,0,0,crunchy; moist,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11435,rutabaga,36.55,0.14,0.37,0.92,31.45,3.79,10.2,0.02,1.96,7.33,10.74,3.58,85.68,sweet; bitter,0,1,0,0,1,0,0,0,tender; moist,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11439,sauerkraut,22.5,0.1,1.1,0.68,14.25,1.34,495.75,0.03,2.17,3.21,16.53,5.72,77.75,sour; salty; savory,1,0,1,1,0,0,0,0,tender; crunchy; moist,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11444,irish moss,3.6,0.01,0.44,0.08,2.45,0.03,3.35,0,0.06,0.61,10.66,2.54,86.80,,0,0,0,0,0,0,0,0,slimy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11446,nori,2.1,0.01,0.05,0.17,1.05,0.01,1.44,0,0.01,0.15,50.30,5.45,44.25,salty; savory,1,0,1,0,0,0,0,0,crispy; flaky,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11457,baby spinach,84.15,0.33,2.3,2.43,19.55,0.36,67.15,0.05,1.87,3.09,38.82,11.91,49.27,bitter; savory,1,0,0,0,1,0,0,0,tender; soft; moist,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11463,frozen spinach,109.65,0.48,1.61,3.09,24.65,0.55,62.9,0.03,2.46,3.58,39.79,14.06,46.15,savory; bitter,1,0,0,0,1,0,0,0,soft; slimy,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11475,pattypan squash,16.15,0.17,0.34,1.02,15.3,2.03,0.85,0.03,1.02,3.26,21.86,8.20,69.94,savory,1,0,0,0,0,0,0,0,tender; moist,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11477,zucchini,13.6,0.27,0.31,1.03,14.45,2.13,6.8,0.07,0.85,2.64,24.01,14.29,61.70,  sweet,0,1,0,0,0,0,0,0,tender; soft; moist,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11482,acorn squash,37.29,0.11,0.79,0.9,45.2,,3.39,0.02,1.7,11.77,6.99,1.97,91.04,sweet; savory,1,1,0,0,0,0,0,0,tender; soft; moist,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11485,butternut squash,54.24,0.11,0.79,1.13,50.85,2.49,4.52,0.02,2.26,13.21,7.74,1.74,90.52,sweet; savory,1,1,0,0,0,0,0,0,tender; moist; soft,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11489,hubbard squash,15.82,0.56,0.45,2.26,45.2,4.46,7.91,0.12,4.41,9.83,16.91,9.51,73.58,sweet; savory,1,1,0,0,0,0,0,0,soft; moist; tender,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11503,water spinach,65.45,0.17,1.42,2.21,16.15,,96.05,,1.78,2.67,42.00,7.27,50.73,bitter,0,0,0,0,1,0,0,0,soft; tender; moist,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11505,sweet potato leaves,66.3,0.43,0.82,2.12,35.7,,5.1,0.09,4.51,7.5,19.99,9.21,70.80,savory; bitter,1,0,0,0,1,0,0,0,tender; soft; moist,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11507,sweet potato,39,0.06,0.79,2.04,111.8,5.43,71.5,0.02,3.9,26.16,7.20,0.52,92.28,sweet; savory,1,1,0,0,0,0,0,0,tender; soft; moist,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
